kubun,data_kubun,bunya_code,bunya_name,chuubunrui_code,chuubunrui_name,shoubunrui_code,shoubunrui_name,koumoku_code,koumoku_name_full,koumoku_name,koumoku_sub,tani,period,min_year,max_year,stat_name,stat_name2,stat_url,stat_url2,stat_domain,stat_minister,stat_source,stat_create,stat_memo,koumoku_type_code,koumoku_type,cancel_flg,is_observations_pref
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1402,4歳人口,4歳人口,,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140201,4歳人口（男）,4歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140202,4歳人口（女）,4歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1403,5歳人口,5歳人口,,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140301,5歳人口（男）,5歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140302,5歳人口（女）,5歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1404,0～3歳人口,0～3歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140401,0～3歳人口（男）,0～3歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140402,0～3歳人口（女）,0～3歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1405,0～5歳人口,0～5歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140501,0～5歳人口（男）,0～5歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140502,0～5歳人口（女）,0～5歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1406,0～15歳人口,0～15歳人口,,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140601,0～15歳人口（男）,0～15歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140602,0～15歳人口（女）,0～15歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1407,0～17歳人口,0～17歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140701,0～17歳人口（男）,0～17歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140702,0～17歳人口（女）,0～17歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1408,3～5歳人口,3～5歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140801,3～5歳人口（男）,3～5歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140802,3～5歳人口（女）,3～5歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1409,6～11歳人口,6～11歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140901,6～11歳人口（男）,6～11歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A140902,6～11歳人口（女）,6～11歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1410,10～13歳人口,10～13歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141001,10～13歳人口（男）,10～13歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141002,10～13歳人口（女）,10～13歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1411,12～14歳人口,12～14歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141101,12～14歳人口（男）,12～14歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141102,12～14歳人口（女）,12～14歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1412,14～19歳人口,14～19歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141201,14～19歳人口（男）,14～19歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141202,14～19歳人口（女）,14～19歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1413,15～17歳人口,15～17歳人口,,人,5年,1975,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141301,15～17歳人口（男）,15～17歳人口,（男）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141302,15～17歳人口（女）,15～17歳人口,（女）,人,5年,1980,2020,国勢調査報告,,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1414,15歳以上人口,15歳以上人口,,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141401,15歳以上人口（男）,15歳以上人口,（男）,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141402,15歳以上人口（女）,15歳以上人口,（女）,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1415,40歳以上人口,40歳以上人口,,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141501,40歳以上人口（男）,40歳以上人口,（男）,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141502,40歳以上人口（女）,40歳以上人口,（女）,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1416,60歳以上人口,60歳以上人口,,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141601,60歳以上人口（男）,60歳以上人口,（男）,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141602,60歳以上人口（女）,60歳以上人口,（女）,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1417,70歳以上人口,70歳以上人口,,人,毎年,1975,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141701,70歳以上人口（男）,70歳以上人口,（男）,人,毎年,2000,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141702,70歳以上人口（女）,70歳以上人口,（女）,人,毎年,2000,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1418,80歳以上人口,80歳以上人口,,人,毎年,2000,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141801,80歳以上人口（男）,80歳以上人口,（男）,人,毎年,2000,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141802,80歳以上人口（女）,80歳以上人口,（女）,人,毎年,2000,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A1419,75歳以上人口,75歳以上人口,,人,毎年,2014,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,ここでは75歳以上の人口の都道府県データを国勢調査及び人口推計より、市区町村データについては国勢調査結果より収集している。,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141901,75歳以上人口（男）,75歳以上人口,（男）,人,毎年,2014,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,ここでは75歳以上の人口の都道府県データを国勢調査及び人口推計より、市区町村データについては国勢調査結果より収集している。,1,実数,,
p,基礎項目,A,人口・世帯,A1,人口の規模・構造,A14,特殊年齢区分人口,A141902,75歳以上人口（女）,75歳以上人口,（女）,人,毎年,2014,2024,国勢調査報告,人口推計,URL,URL2,Domain,総務省統計局,総務省統計局,,ここでは75歳以上の人口の都道府県データを国勢調査及び人口推計より、市区町村データについては国勢調査結果より収集している。,1,実数,,
